5,3,2,4,120
2,1,8,3,14
8,7,6,8,2688
3,3,4,3,108
8,3,4,4,384
1,4,8,5,160
1,2,5,4,40
8,6,2,1,96
4,2,7,4,17
3,4,8,8,768
2,1,4,2,16
3,4,3,1,36
1,5,6,3,90
4,8,6,1,192
5,3,1,8,120
7,6,1,4,168
6,3,1,4,72
1,2,7,4,56
6,1,5,8,240
8,1,2,5,80
3,3,8,2,144
2,3,8,7,336
1,2,5,6,60
3,8,6,7,1008
6,1,2,8,96
1,1,3,7,21
4,4,7,4,448
5,7,1,4,140
3,8,6,3,432
1,7,5,4,140
4,5,3,2,120
8,3,2,3,144
3,4,8,7,672
1,6,3,2,36
1,8,7,1,56
4,8,6,5,960
6,1,8,1,48
4,3,8,6,576
4,4,6,3,288
1,2,7,8,112
6,4,4,8,768
3,2,7,3,126
2,7,7,4,392
5,1,4,5,100
6,3,8,1,144
2,3,4,2,48
7,6,3,3,378
6,3,4,5,360
7,2,2,7,196
2,6,2,6,144
8,3,6,2,288
4,7,8,2,448
8,7,6,2,672
5,1,6,4,120
3,1,4,2,24
6,2,6,6,432
5,2,3,1,30
4,5,2,6,240
3,5,5,1,75
1,2,8,4,64
5,3,8,4,20
5,4,1,7,140
2,5,3,5,150
7,4,7,5,980
6,6,6,4,864
2,6,6,6,432
7,4,2,7,392
7,1,5,4,140
4,7,3,6,504
6,1,3,1,18
7,2,5,7,490
2,4,8,3,192
8,5,7,3,840
7,8,2,6,672
3,2,3,6,108
2,3,1,3,18
6,3,6,5,540
3,6,1,4,72
7,2,8,4,448
1,5,3,1,10
8,7,1,4,224
6,6,5,1,180
5,5,8,6,1200
3,6,1,4,72
8,5,4,5,800
8,5,3,8,960
2,4,6,2,96
8,2,2,4,128
8,2,7,7,24
6,4,4,8,768
5,6,7,1,210
8,3,5,2,240
1,2,1,7,14
1,3,2,5,30
7,7,6,1,294
6,4,4,3,288
5,1,5,2,50
4,4,8,1,128
8,4,6,5,960
7,7,1,7,343
3,4,4,5,240
5,4,6,8,960
8,1,3,3,72
4,8,8,2,512
4,8,8,1,256
8,1,6,7,336
2,6,4,6,288
1,5,8,3,120
7,3,5,7,735
8,4,3,6,576
3,7,8,4,672
6,3,3,5,270
4,6,3,6,432
1,1,4,8,32
5,4,1,4,80
8,6,8,7,29
6,6,1,7,252
2,6,4,5,240
8,5,1,4,160
1,5,3,8,120
3,1,8,4,96
1,2,6,3,36
4,8,7,3,672
8,8,8,4,2048
5,1,3,7,105
7,1,8,1,56
8,2,2,3,96
6,5,8,8,1920
6,4,7,2,336
3,1,4,4,48
5,7,6,3,21
7,8,2,4,448
8,8,5,7,2240
1,7,3,6,126
3,6,3,1,54
1,1,1,1,1
5,7,2,7,490
7,8,8,8,3584
7,1,1,8,56
8,8,8,7,3584
5,2,2,5,100
8,8,7,5,2240
1,8,3,7,168
5,4,1,3,60
1,3,1,4,12
6,7,1,5,210
4,3,3,1,36
5,6,7,7,1470
4,6,5,1,120
3,8,1,3,72
4,8,2,7,448
5,4,5,5,500
8,6,5,8,1920
8,1,3,8,192
4,1,4,4,64
4,6,6,7,1008
2,3,7,2,84
5,7,8,1,280
4,3,5,4,240
3,3,1,3,10
3,1,5,5,75
7,7,3,6,882
2,4,6,1,48
8,1,7,5,280
6,4,2,1,48
3,7,2,3,126
8,3,7,3,504
1,5,2,7,70
4,7,7,2,392
1,5,5,4,100
5,4,4,8,640
8,5,4,8,1280
3,2,3,1,18
4,4,7,8,896
3,2,2,2,24
2,6,8,7,672
4,7,6,1,168
5,4,7,3,19
5,6,1,1,30
5,6,6,3,540
8,8,6,6,2304
1,6,6,4,144
2,5,3,6,180
4,3,5,7,420
6,6,7,4,1008
6,6,7,2,21
4,4,6,7,21
1,4,4,1,16
3,5,7,8,840
8,1,4,1,32
1,4,2,2,9
2,2,4,4,64
4,1,8,1,14
2,6,4,1,13
8,6,6,4,1152
2,2,2,6,48
7,7,8,3,1176
6,5,4,7,840
2,6,4,3,144
7,4,7,5,980
5,3,8,7,840
6,1,8,8,384
5,4,8,7,1120
4,8,6,1,192
2,1,7,1,14
8,1,8,4,256
1,7,6,6,252
6,2,6,6,432
3,1,5,6,90
6,4,6,7,1008
8,8,4,8,2048
5,5,5,3,375
8,2,2,8,256
8,7,4,2,21
3,6,4,2,144
8,8,3,7,1344
4,5,3,1,60
2,1,5,5,50
8,5,1,8,320
7,2,1,5,70
2,8,2,6,192
3,3,5,8,360
3,7,6,8,1008
2,7,5,3,210
3,5,4,3,180
8,3,5,1,120
7,3,1,5,105
4,7,1,6,168
7,3,8,3,504
5,6,5,2,300
2,1,3,2,12
2,4,6,8,384
1,6,6,4,144
5,7,6,3,630
2,2,5,3,60
1,2,8,5,80
8,6,6,3,864
2,2,3,8,96
4,4,4,3,192
8,1,8,6,384
6,5,5,3,450
5,6,3,4,360
1,3,7,8,168
7,5,5,7,1225
6,8,5,4,960
3,5,2,3,90
4,7,8,1,224
3,8,2,3,144
7,7,8,7,2744
4,5,8,1,160
5,6,3,8,720
7,3,3,1,63
5,1,3,5,75
7,7,6,4,1176
6,4,7,8,1344
4,5,4,6,480
5,6,4,4,480
3,1,3,2,18
3,2,3,8,144
2,4,5,8,320
8,4,2,3,192
8,1,6,8,384
2,2,7,1,28
7,6,1,4,168
4,5,2,1,40
6,1,6,4,144
8,4,3,7,672
4,6,8,1,192
8,4,3,3,288
8,8,2,1,128
4,5,7,8,24
5,7,3,3,315
3,6,6,2,216
5,3,2,6,180
1,4,7,8,224
1,2,4,6,48
7,3,4,7,588
8,1,6,6,288
6,3,7,6,756
1,2,3,7,42
3,4,5,6,360
6,8,2,3,288
5,6,1,2,60
8,1,6,5,240
4,5,3,1,60
4,1,3,6,72
7,4,2,8,21
7,3,3,2,126
5,4,4,2,160
8,3,3,8,576
1,6,1,8,48
1,5,6,4,120
2,5,5,1,50
5,7,5,5,22
8,5,6,3,720
7,7,6,5,1470
7,2,5,3,210
8,4,3,4,384
7,2,4,4,224
1,6,2,4,48
5,1,7,6,210
1,8,4,5,160
6,2,1,3,36
2,2,5,5,100
2,2,7,1,28
8,3,5,5,600
8,2,6,2,192
7,4,4,4,448
5,2,6,8,480
4,6,3,3,216
8,7,3,8,1344
5,3,2,6,180
1,6,8,5,240
1,7,7,2,98
3,1,2,1,6
8,2,2,7,224
6,8,5,5,1200
4,6,6,5,720
5,5,3,1,75
7,2,2,2,56
8,5,3,2,240
5,5,2,1,50
3,7,1,6,126
8,1,5,2,80
6,8,4,6,1152
2,5,6,3,180
1,5,3,2,30
7,4,5,6,840
2,6,2,8,192
3,1,6,6,108
4,5,5,4,400
2,1,4,2,16
7,8,6,4,1344
5,6,6,2,360
4,7,6,3,504
2,1,2,8,32
3,1,1,5,15
8,2,8,2,256
8,6,5,7,1680
6,5,8,1,240
7,4,7,7,1372
2,5,3,4,120
5,5,2,6,300
8,1,6,5,240
6,6,8,3,864
6,5,4,7,840
1,8,1,6,48
7,5,8,4,1120
6,4,7,6,1008
7,6,4,5,840
8,7,6,8,2688
5,6,3,1,90
3,6,5,2,180
1,2,3,8,48
6,3,7,4,504
3,3,3,4,108
4,1,1,2,8
1,5,4,2,40
6,1,5,3,90
4,6,8,4,768
6,6,1,1,36
5,2,2,7,140
4,6,7,8,1344
5,7,4,2,280
7,3,5,1,105
4,5,5,6,600
4,5,1,3,60
4,5,7,7,980
1,5,6,2,60
8,2,3,6,288
7,3,3,6,378
2,6,7,1,84
5,1,8,8,320
2,8,4,1,64
2,2,8,4,128
3,2,3,1,18
8,8,1,5,320
5,7,4,2,280
1,6,7,3,126
1,8,5,4,160
2,2,2,2,16
5,5,3,4,300
1,6,6,6,216
2,6,4,5,17
1,4,6,6,144
2,6,1,1,12
4,8,8,3,768
5,6,1,3,90
3,7,5,7,735
2,6,4,2,96
4,3,6,1,72
7,4,6,8,1344
2,5,1,8,80
1,5,7,4,140
7,6,4,5,840
5,8,2,8,640
6,8,7,3,1008
8,6,3,4,576
5,8,8,2,640
5,6,1,7,210
7,6,3,2,252
8,2,2,1,32
2,7,4,4,224
8,5,7,8,2240
4,3,3,1,36
6,1,1,3,18
4,3,4,8,384
4,2,6,4,192
3,7,5,4,420
7,6,5,1,210
2,5,8,8,640
4,1,1,2,8
8,4,5,2,320
5,5,5,4,500
6,5,4,2,240
6,7,1,8,336
3,2,2,2,24
6,8,2,1,96
7,6,7,4,1176
7,7,3,7,1029
1,1,8,6,48
7,3,6,8,1008
2,3,6,7,252
8,5,1,7,280
4,5,3,3,180
8,1,8,2,19
5,5,3,2,150
7,2,3,8,336
3,2,2,8,96
3,8,2,8,384
8,3,4,8,768
5,7,5,6,1050
2,6,7,6,504
4,7,3,7,588
4,1,3,6,72
7,8,8,5,2240
3,4,8,6,576
6,3,4,1,72
5,7,7,8,1960
3,2,7,7,294
8,4,3,5,480
5,3,5,8,600
8,4,4,7,896
7,5,4,3,420
4,4,7,1,112
6,6,8,7,2016
8,3,8,4,768
5,8,4,5,22
3,4,8,3,288
7,8,1,7,392
5,2,1,3,30
2,6,5,8,480
4,2,2,1,16
5,5,4,6,600
5,7,3,6,630
1,4,7,3,84
7,4,7,3,21
8,6,2,6,576
5,5,2,8,400
3,2,7,8,336
5,5,1,1,25
4,3,2,3,72
7,4,1,3,84
1,7,8,7,392
1,7,7,3,147
6,6,7,2,504
1,4,7,4,112
6,1,3,6,108
1,2,8,6,96
4,3,8,8,768
6,7,3,7,882
1,4,8,5,160
8,4,3,5,480
7,1,8,1,56
5,1,2,1,10
6,6,4,4,576
6,5,7,2,420
3,7,5,5,525
1,3,3,1,9
3,5,5,4,300
4,5,3,8,480
4,7,3,3,252
7,1,8,3,168
6,5,3,3,270
5,3,6,1,90
1,5,7,4,140
8,1,2,7,112
1,6,4,4,96
8,6,2,2,192
4,7,4,1,112
2,4,4,7,224
1,2,3,5,30
3,3,7,2,126
5,5,7,1,175
6,1,3,2,36
2,8,6,5,480
3,7,6,4,504
4,8,7,6,25
2,1,5,2,20
8,3,6,5,22
8,2,4,8,512
6,8,4,8,1536
2,2,8,5,160
1,5,6,1,30
5,4,3,4,240
3,2,6,7,252
4,3,8,3,288
7,6,2,6,504
3,2,5,2,60
2,8,3,5,240
2,4,2,7,112
6,7,7,3,882
2,5,4,2,80
2,1,4,3,24
1,6,7,5,210
6,5,1,5,150
2,3,1,7,42
4,6,4,3,288
2,3,6,2,72
2,7,1,8,112
3,3,1,8,72
8,5,4,6,960
6,6,6,6,1296
3,4,8,2,192
6,7,1,6,252
8,3,6,8,1152
5,7,2,1,70
2,2,8,5,160
5,2,3,8,240
5,4,2,2,80
4,2,4,1,32
7,6,3,3,378
2,1,5,3,30
4,7,7,7,1372
2,8,8,7,25
6,2,4,3,144
7,6,5,6,1260
6,3,1,3,54
5,4,8,7,1120
8,4,7,4,896
2,1,1,7,11
3,8,7,3,504
2,2,1,2,8
3,7,6,2,252
3,7,8,1,168
7,5,8,7,1960
4,2,5,2,80
4,1,5,8,160
1,8,5,2,80
5,8,2,4,320
3,6,6,4,432
3,3,4,1,36
1,6,1,8,48
6,5,2,1,60
1,5,5,4,100
7,4,6,6,1008
5,4,7,4,560
6,6,6,5,1080
6,2,5,8,480
8,6,3,7,1008
1,2,6,3,36
8,3,2,6,288
1,7,2,2,12
5,4,3,1,60
4,6,5,8,960
4,2,5,1,40
5,3,4,1,60
3,1,7,7,147
4,8,4,2,256
6,2,3,2,72
7,6,7,2,588
8,4,6,7,1344
4,3,3,3,108
7,7,2,6,588
7,2,1,6,84
6,4,8,6,1152
4,6,7,6,1008
6,2,6,6,432
7,1,2,8,112
5,6,1,1,30
6,8,6,1,21
6,1,2,1,10
6,8,3,3,432
1,6,2,6,72
8,8,2,4,512
5,3,3,8,360
2,5,4,6,240
3,3,5,2,90
7,1,8,6,336
5,8,7,5,1400
6,8,2,5,480
8,3,6,7,1008
8,1,8,4,256
3,4,2,3,72
5,7,8,5,1400
7,4,7,7,1372
6,7,4,3,504
3,2,1,3,18
7,1,3,5,105
7,5,4,2,280
6,2,4,2,96
3,6,6,6,648
5,3,4,4,240
5,8,4,4,640
4,2,6,6,288
1,7,3,7,147
8,7,4,5,1120
1,1,5,5,12
2,3,6,6,216
2,8,1,4,64
7,3,4,4,336
5,4,4,7,560
5,3,1,1,15
4,4,3,1,48
8,3,8,5,960
7,1,3,7,147
8,7,6,7,2352
5,7,1,4,140
4,8,6,3,576
2,2,6,5,120
1,7,8,4,224
2,6,8,6,576
3,3,8,3,216
4,6,6,7,1008
8,7,4,3,672
3,4,1,3,36
3,6,4,8,576
4,3,2,4,96
2,2,1,5,20
1,8,5,1,40
7,4,3,5,19
1,2,5,4,40
4,6,8,4,768
3,4,1,8,96
5,7,1,5,175
7,6,8,3,1008
2,1,3,5,30
7,4,8,5,1120
4,1,1,4,16
7,3,6,7,882
3,6,7,8,1008
5,5,4,5,500
1,2,4,3,24
4,4,1,2,32
4,3,4,8,384
2,1,7,7,98
6,7,2,4,336
3,2,4,2,48
1,1,2,6,12
5,8,3,3,360
2,4,5,5,200
7,2,8,3,336
4,1,5,2,40
5,8,6,8,1920
1,2,7,2,28
6,1,3,5,90
6,8,6,3,864
7,5,5,6,1050
4,5,4,8,640
8,8,2,8,1024
4,1,7,1,28
7,3,2,8,336
2,8,8,1,128
2,8,8,7,896
4,2,2,5,80
1,4,8,7,224
6,4,1,1,24
7,4,4,7,784
7,3,6,4,504
8,5,3,2,240
2,8,2,6,18
6,6,2,1,72
6,3,4,8,576
5,2,4,5,200
7,4,7,8,1568
4,6,4,1,96
2,7,2,6,168
8,8,5,2,640
5,6,3,2,180
3,5,6,3,270
3,6,7,3,378
4,2,7,4,224
3,7,8,6,1008
4,5,5,3,300
5,4,2,2,80
7,5,4,6,840
8,6,5,6,1440
7,5,6,2,420
6,1,6,5,180
8,8,6,5,1920
1,7,3,8,168
8,1,7,2,112
3,3,2,4,72
3,2,7,7,19
5,4,6,6,720
8,1,6,8,384
2,4,2,2,32
4,2,4,6,192
3,6,2,6,17
4,8,6,5,960
8,5,1,8,320
7,6,1,8,336
3,2,7,2,84
7,8,4,5,1120
3,5,4,2,120
8,2,4,5,320
7,5,4,5,700
1,3,3,8,72
5,6,6,7,1260
7,7,1,3,18
3,7,7,3,441
2,8,5,4,320
8,8,4,2,512
6,8,7,6,2016
7,7,7,2,686
6,8,3,1,144
7,2,8,6,672
7,1,3,2,42
5,3,3,3,135
4,6,2,5,240
8,2,5,4,320
3,3,6,8,432
8,2,3,3,144
4,1,4,2,32
6,4,7,2,19
5,5,1,3,75
8,7,4,8,1792
1,3,8,8,192
2,8,2,8,256
4,6,5,8,960
1,4,8,4,128
6,5,4,4,480
4,5,6,8,960
6,2,8,2,192
8,5,5,1,200
5,1,1,8,40
7,6,7,8,2352
8,4,7,3,672
8,2,8,3,384
3,3,7,1,63
4,7,4,4,448
3,5,6,4,360
8,5,2,2,160
4,4,6,8,768
1,1,6,1,6
6,1,3,2,36
4,7,1,2,56
3,1,2,5,30
1,8,7,2,112
1,2,8,7,112
8,8,6,3,1152
1,6,6,8,288
6,6,7,4,1008
4,8,5,2,320
6,3,1,1,18
1,4,4,1,16
1,4,6,1,24
6,4,4,7,672
4,4,8,6,768
5,3,4,6,360
5,1,5,8,200
6,4,6,7,1008
7,7,6,2,588
2,8,5,5,400
1,4,4,5,80
3,6,5,4,360
3,1,7,3,63
3,1,8,4,96
1,8,4,2,64
3,4,3,4,144
3,6,3,3,162
7,7,4,6,1176
3,6,8,8,1152
8,2,6,7,672
1,8,6,1,48
8,6,4,2,384
5,1,1,8,40
4,2,8,5,320
3,7,4,6,504
6,7,1,6,252
5,4,4,1,80
3,5,7,6,630
5,7,2,4,280
1,3,1,2,6
6,6,5,7,1260
7,6,7,6,1764
8,2,5,7,560
4,2,1,7,56
6,7,4,6,1008
2,7,8,2,224
6,5,2,4,240
2,3,6,1,36
5,5,4,5,500
1,7,5,7,245
7,2,8,4,21
2,2,1,5,20
5,5,6,6,900
4,6,4,2,192
8,7,6,7,2352
8,6,6,4,1152
8,1,8,6,384
6,1,7,3,126
5,7,3,2,210
8,6,2,4,384
4,8,2,5,320
8,1,3,6,144
7,6,3,1,126
3,6,3,4,216
4,3,3,3,108
3,2,3,8,144
7,5,3,8,840
6,5,5,5,750
7,7,8,5,1960
5,3,4,5,300
4,4,5,3,240
6,7,7,3,23
2,7,6,4,336
8,1,2,8,128
1,7,1,3,21
8,8,6,2,768
7,3,2,8,336
8,3,8,4,768
1,1,4,3,12
1,1,6,1,6
3,6,1,1,18
2,2,4,3,48
1,4,4,7,112
5,2,4,4,160
3,7,1,4,84
5,6,2,6,360
6,1,3,7,126
7,2,1,8,112
8,8,1,8,512
7,2,2,5,140
3,2,8,2,96
4,4,1,3,48
3,8,2,1,48
6,8,6,2,576
4,6,6,4,20
5,2,1,3,30
3,7,7,5,735
2,5,3,1,30
8,5,6,6,25
3,3,3,7,189
6,5,4,7,840
4,7,3,3,252
8,6,2,4,384
1,8,3,7,168
1,4,5,6,120
1,2,3,2,12
8,5,7,4,1120
7,3,5,6,630
5,7,8,3,840
5,2,7,5,350
3,3,1,7,63
4,3,2,3,72
1,4,1,6,24
7,1,1,5,35
3,1,8,6,144
3,5,8,1,120
7,8,1,3,168
1,8,2,2,32
2,7,5,6,20
5,3,8,1,120
3,7,4,1,15
8,3,1,7,168
5,1,5,3,75
1,1,5,1,5
2,6,4,2,96
5,2,4,5,200
5,2,6,3,180
6,6,3,3,324
8,8,7,3,26
5,6,4,7,840
1,6,7,2,84
2,1,2,5,20
8,1,3,4,96
6,5,6,3,540
3,7,3,2,126
5,5,2,7,350
2,5,6,1,60
4,1,2,7,56
6,5,6,8,1440
7,4,2,5,280
6,3,4,3,216
6,6,8,8,2304
7,1,5,7,245
2,4,1,8,64
3,2,5,8,240
5,6,5,2,300
2,6,5,2,120
5,4,3,7,420
3,5,8,6,720
7,8,5,2,560
7,3,1,1,21
8,6,2,7,672
1,5,8,4,160
3,8,2,4,192
6,8,4,5,960
3,4,3,1,36
6,3,2,7,18
2,5,2,4,80
3,1,3,5,45
5,5,6,8,1200
8,4,4,2,256
4,2,1,6,48
4,7,4,1,112
7,3,8,4,672
1,1,4,2,8
4,3,1,1,12
2,6,8,4,384
8,7,8,2,896
6,5,1,8,240
2,7,4,2,112
5,4,2,8,320
3,5,4,8,480
2,5,6,5,18
4,3,2,5,120
5,6,5,6,900
5,1,1,2,10
8,8,7,7,3136
1,6,4,6,17
1,2,8,6,96
6,4,3,5,360
4,6,2,3,144
3,2,4,7,168
2,6,8,2,192
3,5,4,6,360
6,2,2,5,120
8,5,7,7,1960
3,6,2,5,180
4,5,8,1,160
8,6,6,7,2016
8,1,1,8,18
2,1,7,7,98
4,5,5,7,700
4,4,3,3,144
1,6,3,4,72
6,7,2,5,420
2,1,1,1,2
7,3,1,8,168
4,8,2,3,192
8,1,8,1,64
7,4,1,6,168
1,3,7,6,126
5,5,6,8,1200
2,8,1,4,64
6,7,4,7,1176
5,7,6,7,1470
7,7,7,2,686
1,6,6,3,108
6,5,1,3,90
1,2,1,6,12
3,2,4,8,192
6,1,5,3,90
3,4,4,8,384
4,3,8,7,672
4,7,5,5,700
3,7,8,5,840
1,6,3,2,36
6,6,1,3,108
2,6,2,8,192
5,7,2,2,140
2,7,1,2,28
1,1,2,2,4
7,6,1,6,252
2,7,2,4,112
5,6,2,2,15
8,1,1,7,56
8,4,1,4,128
6,6,3,7,756
3,8,5,7,840
7,3,7,2,294
6,6,5,8,1440
1,2,5,6,60
2,3,3,3,54
1,4,7,2,56
8,4,7,8,1792
5,2,4,5,200
5,3,4,3,180
3,6,2,6,216
8,5,2,2,160
8,2,2,8,256
5,7,6,6,1260
2,2,8,5,160
2,1,4,2,16
6,5,3,4,360
4,7,2,8,448
7,1,1,8,56
4,3,7,5,420
2,4,6,8,384
1,8,1,6,48
1,7,6,1,42
2,7,3,8,336
2,4,7,7,392
6,5,2,3,180
4,6,5,7,840
3,1,6,1,18
2,3,4,8,192
6,7,7,6,1764
1,7,3,1,21
7,4,2,6,19
6,6,5,2,360
8,5,5,3,600
7,8,3,3,504
7,7,7,4,1372
1,5,1,8,40
7,1,3,7,147
1,5,6,1,30
6,5,2,7,420
2,3,6,2,72
7,7,5,1,245
3,8,4,7,672
4,7,5,7,980
2,6,4,6,288
1,8,4,3,96
4,6,2,4,192
4,3,8,3,288
4,8,5,8,1280
7,8,5,4,1120
8,2,5,1,80
4,8,8,2,512
2,1,6,3,36
2,1,6,4,48
1,4,7,2,56
2,4,7,5,280
8,5,1,4,160
8,3,5,8,960
5,8,7,2,560
6,6,6,6,1296
4,8,5,2,19
2,5,7,1,70
2,2,7,4,112
6,4,8,5,960
4,7,2,2,112
6,4,2,5,240
4,2,4,1,32
2,3,5,1,30
3,6,3,5,270
2,4,4,6,192
7,3,3,6,378
6,2,2,7,168
4,1,7,5,140
4,8,7,5,1120
7,5,8,2,22
6,8,8,3,1152
8,7,7,2,784
7,2,1,6,84
8,3,6,7,1008
4,8,4,1,128
7,6,8,2,672
5,5,1,8,200
7,8,2,8,896
7,7,2,1,98
8,8,1,3,192
8,7,6,2,672
1,8,2,4,64
7,2,8,2,224
7,5,2,4,280
2,6,5,4,240
8,1,1,6,48
8,2,3,7,336
7,3,3,8,504
5,3,2,6,180
6,7,2,7,588
7,8,1,5,280
4,7,6,6,1008
5,2,3,2,60
6,5,4,5,600
5,3,4,1,60
6,1,5,5,150
8,8,7,4,1792
6,8,2,4,384
7,2,1,5,15
7,2,1,6,84
7,3,1,4,84
2,2,2,3,24
2,1,6,2,24
2,5,4,3,14
4,2,2,3,48
5,6,2,3,180
1,3,8,4,96
8,1,2,2,32
7,3,2,1,42
7,1,8,3,168
1,3,7,6,126
5,4,4,4,320
4,7,7,4,784
5,7,4,3,420
3,7,4,5,420
6,1,3,2,36
1,7,2,7,98
3,4,3,4,144
2,2,2,4,10
1,7,1,1,7
7,7,8,8,3136
7,6,3,3,378
3,2,6,2,72
1,4,5,3,60
1,8,4,8,256
6,1,5,2,60
2,2,5,5,100
8,3,5,1,120
2,6,8,6,576
6,6,7,3,756
7,4,8,5,1120
8,3,2,4,192
7,5,2,1,70
8,1,2,7,112
2,1,1,1,2
1,5,1,4,20
8,4,5,3,480
4,8,3,8,768
4,1,6,8,192
6,2,5,3,180
1,6,7,6,252
4,4,3,6,288
2,8,3,4,192
2,3,1,5,30
8,6,1,7,336
8,3,5,7,840
2,5,1,1,10
4,3,5,6,360
5,3,3,8,360
8,1,5,6,240
6,3,4,2,144
6,7,5,6,1260
5,5,1,2,50
3,3,2,5,90
7,8,3,2,336
3,7,2,5,210
7,3,3,1,63
5,3,3,2,90
1,7,4,3,84
5,5,5,4,500
7,8,2,5,560
1,1,8,4,32
3,1,7,4,84
2,1,4,2,16
5,4,1,1,20
1,7,6,3,126
5,6,3,1,90
3,6,3,6,324
8,8,8,5,2560
1,7,2,1,14
5,6,6,7,1260
1,2,7,8,112
6,8,3,3,432
7,2,8,5,560
4,6,8,3,576
7,7,1,4,196
4,8,7,1,224
1,8,6,3,144
2,2,5,1,20
3,7,2,5,210
5,7,5,1,175
5,5,8,6,1200
4,4,8,6,768
3,3,4,7,252
7,3,8,6,1008
6,2,6,8,576
5,1,7,3,105
8,1,2,8,128
4,6,1,4,96
6,5,2,3,180
5,2,7,6,420
4,8,4,5,640
1,6,5,2,60
5,7,3,4,420
2,2,2,5,40
6,4,5,5,600
3,7,7,2,294
3,2,4,6,144
8,4,1,4,128
3,6,1,1,18
8,2,8,7,896
6,3,7,6,756
3,2,4,1,24
7,7,8,3,1176
7,5,4,5,700
4,5,4,1,80
4,3,4,5,240
1,4,3,1,12
5,7,3,1,105
4,7,8,1,224
5,1,8,8,320
8,7,3,2,336
7,6,8,4,1344
3,4,1,7,84
4,5,8,4,640
2,5,1,1,10
8,1,5,6,240
8,2,3,2,96
4,3,1,3,36
4,3,4,4,192
7,7,1,7,343
1,6,1,3,18
7,4,3,4,336
7,4,4,8,896
5,3,5,2,150
4,3,1,7,84
7,4,2,7,20
8,2,5,6,480
2,8,4,4,256
6,7,1,4,168
8,2,7,1,112
8,7,3,5,840
7,1,2,5,70
1,8,4,5,160
8,2,3,1,48
6,7,3,3,378
6,7,5,7,1470
2,7,6,3,252
7,7,2,4,392
1,6,8,1,48
7,1,8,4,224
6,2,8,2,192
3,7,7,2,294
8,3,4,7,672
4,2,1,7,56
5,1,4,1,20
1,1,1,7,7
5,5,8,4,800
8,6,1,7,336
7,7,7,8,2744
6,4,5,1,120
5,4,2,5,200
4,2,5,4,160
5,7,7,6,1470
3,3,2,2,36
3,7,2,4,168
3,6,8,6,864
1,2,8,1,16
2,5,8,7,560
3,3,3,3,81
8,3,3,1,72
6,5,8,2,21
5,7,7,1,245
4,7,3,7,588
8,3,1,7,168
3,2,5,7,210
5,3,2,5,150
4,3,8,7,672
3,6,1,6,108
4,5,4,8,640
6,1,8,1,48
6,4,2,5,240
5,7,1,1,35
5,2,3,2,60
6,1,5,5,150
8,4,7,8,1792
4,2,7,5,280
1,7,3,6,126
2,6,8,4,384
4,8,8,8,2048
1,2,8,8,128
2,6,2,8,192
1,6,3,7,126
7,4,5,1,140
5,1,1,6,30
3,8,2,1,48
5,1,4,8,160
6,3,6,7,756
4,3,5,4,16
2,3,8,1,48
1,3,7,3,63
5,4,8,1,160
3,5,7,6,630
2,7,6,6,504
4,8,5,7,24
8,6,3,2,288
2,5,4,3,120
2,2,1,5,20
4,1,3,8,96
6,8,2,5,480
3,4,3,6,216
4,8,3,1,96
6,1,3,2,36
1,3,6,2,36
3,3,2,6,14
1,5,1,1,5
3,1,3,3,27
7,1,4,3,84
3,6,3,7,378
1,3,3,4,36
7,7,1,1,49
3,6,5,5,450
7,3,3,6,378
8,1,8,5,320
8,3,6,7,1008
7,3,1,6,126
1,5,2,6,60
1,7,4,8,224
7,7,4,7,1372
8,7,1,3,168
7,6,5,8,1680
6,3,5,3,270
5,1,5,5,125
6,3,6,4,432
3,7,8,8,1344
7,1,8,4,224
6,7,4,4,672
3,5,2,8,240
7,2,7,1,98
7,8,7,2,784
3,2,1,4,24
1,2,1,1,2
8,6,6,8,2304
1,5,7,3,105
2,5,3,1,11
2,4,5,6,240
5,4,8,1,160
7,2,5,2,140
5,1,3,5,75
7,3,2,5,210
7,5,2,8,560
6,1,6,3,108
7,4,4,8,896
6,4,5,4,480
6,4,5,6,720
2,4,6,1,48
4,4,2,5,160
5,3,3,6,270
7,6,7,7,2058
4,2,1,4,32
3,6,3,5,270
2,3,7,8,336
4,2,4,4,128
8,7,6,7,2352
6,5,8,3,720
5,3,2,7,210
8,4,1,7,224
4,3,3,5,180
3,3,2,3,54
4,2,5,2,80
7,2,6,6,504
2,5,3,2,60
8,5,6,4,960
1,3,5,8,120
2,8,1,4,64
4,5,3,3,180
4,4,4,8,512
4,6,1,5,120
1,4,7,3,84
2,8,8,4,512
5,2,5,1,50
3,5,1,1,15
7,3,3,2,126
3,6,4,2,144
2,5,6,6,360
8,4,2,1,64
8,8,8,5,2560
6,3,7,4,504
2,5,1,6,60
1,5,1,7,35
1,7,3,8,168
1,7,6,5,210
3,8,1,7,168
1,2,3,7,42
2,6,4,1,48
4,4,2,6,192
8,6,7,1,336
7,6,7,4,1176
2,2,7,7,196
6,6,4,7,1008
4,8,7,6,1344
1,6,6,7,252
5,7,8,8,2240
2,8,3,3,144
8,4,1,3,96
2,2,6,6,16
1,3,3,5,45
4,1,5,5,100
4,5,5,8,800
8,4,3,1,96
3,7,3,1,63
1,3,7,3,14
2,4,6,4,192
2,7,2,2,56
4,5,5,3,17
3,5,2,1,30
7,6,1,4,168
2,4,5,5,200
7,4,7,3,588
6,2,7,7,588
